rsrp_dbm,rsrq_db,sinr_db,rssi_dbm,channel_state_info,doppler_spread_hz,delay_spread_ns,coherence_bandwidth_hz,interference_power_dbm,adjacent_channel_power,spurious_emissions,intermodulation_distortion,power_spectral_density,autocorrelation_peak,cross_correlation,signal_entropy,iq_imbalance_magnitude,dc_offset_i,dc_offset_q,phase_noise_integrated,spectral_centroid,spectral_rolloff,spectral_flux,zero_crossing_rate,signal_complexity,hurst_exponent,fractal_dimension,scenario,binary_label,timestamp
-81.33307291132365,4.186068405987017,14.56395401488102,-81.1838260534435,12.313945021971712,94.49255589904242,181.66474102205262,876091.5420157135,-95.89702692620467,-8.088900686799533,-92.06734914984251,-52.29414115754656,-37.82284224916677,0.9274540275304282,0.7713228553139595,3.5753213458097135,0.27628398346080485,0.004934863847813303,-0.001555231005666526,-85.95831266571618,3058908793.658918,3076977852.830927,0.3687463892094708,0.4889735716516205,0.4033247130345183,0.6550028871894207,1.2343306218855672,normal,0,2025-01-01 00:19:52.500
-55.550261039248056,24.16522352320733,34.543109132101335,-55.5487355922468,6.62926108294012,91.8600147121119,15.34761620464772,10370010.623780027,-90.09337017134939,-7.91362438630101,-69.86726089035258,-86.61970742299428,-27.200255757925582,0.3568738255522459,0.9460060281724775,4.484417312486833,0.48438090816514995,0.0013427875321246625,0.005969816757560099,-87.85665829539398,4024893440.974625,4047825098.7650127,0.08303868353197463,0.13214640939921196,0.5253411272075256,0.6585563139190248,1.4335636633461188,normal,0,2025-01-01 00:19:52.600
-45.99725926467519,41.8507605957235,52.228646204617505,-45.9972332679651,1.167894500253336,34.81337666266102,97.98215063104125,1624325.8804473947,-98.2259054692927,-9.714849032261647,-83.0285938056199,-59.66093711363195,-21.851766283750578,0.528683178756804,0.809727918288512,3.6652997746664964,0.43645293653323075,-0.005749833046795294,0.003273901758031411,-85.53704376049915,4687426967.867313,4690483445.639208,0.0661850485962725,0.27812872822511603,0.8992236539184097,0.5753028579073893,1.4294445363685226,normal,0,2025-01-01 00:19:53.100
-31.461837146607056,47.77970459098927,58.15759019988327,-31.46183050879488,1.8670100396292144,9.422607764106134,65.1872317663633,2441504.858839849,-89.61942734649033,-5.463480233923203,-64.66284264547929,-63.04780495287751,-25.94106793748406,0.48723422121390436,0.8101462733878644,5.344589136707292,0.12645526053667003,0.011511712879050895,-0.006553912165485065,-89.34059636322664,3124098824.0190115,3133297579.7466264,0.8226690811654517,0.1694761264934137,0.48242332138932187,0.6610468812860855,1.226216198804756,normal,0,2025-01-01 00:19:53.500
-49.84192026977145,35.36906204345405,45.746947652348055,-49.841804636246614,3.9056993953670442,57.91949597345343,61.501853066273796,2587807.2798943394,-95.5888679221195,-2.4228335106167056,-73.57982709945978,-52.980896360009076,-23.07703489547656,0.3914092201492702,0.7626294251679123,3.219481060299083,0.4251468366153712,-0.0007254365992682127,-0.019482525425626913,-89.60967425595261,3555086892.5471315,3560201294.6586175,0.06059972589903039,0.19389208744381026,0.6668535512719843,0.5549960215795392,1.5269300208326335,normal,0,2025-01-01 00:19:53.600
-95.19241594082062,-7.918704579738288,2.4591810291557152,-93.23992032886318,0.5175913781996925,14.11597254403382,8.216085176193918,19371140.83883238,-97.65159696997634,-2.786122243439185,-81.72784898699403,-80.00220429244906,-35.89537928114805,0.7776215822681544,0.7280016230298394,5.100549536628476,0.2185986848642554,0.003241736998682146,0.01166445723606552,-91.09442655662237,5708618643.030964,5712458851.621133,0.4350208096771536,0.4364104484306641,0.6263881775985578,0.6795829749884829,1.7577395550739068,normal,0,2025-01-01 00:19:53.700
-61.088913596499026,23.93300634249053,34.310891951384534,-61.0873043793473,1.1939645661915563,37.06963439689925,49.38538081223922,3222713.6953138937,-95.39980554788356,-6.427191496498663,-100.78156390478637,-66.8754512558164,-33.62893042528186,0.6066780538987551,0.9303892363910057,3.5727765791798753,0.25302787981018465,0.0030532806797213424,0.0016988807045765755,-82.97364395512234,4173598600.2464952,4177020071.329294,1.2595650512183103,0.44689056863207577,0.5999939606414344,0.6337392263067629,1.4730882564991417,normal,0,2025-01-01 00:19:54.000
-61.12181507692953,21.94406845996607,32.32195406886007,-61.119271401386,1.7627409588312233,76.35370872234078,130.77398182998454,1217022.99543657,-93.4437691457896,-8.388904297397099,-99.57568063845662,-55.28279779377239,-26.40764388195849,0.5537187201889424,0.8422348896029361,4.186920718573681,0.33400068339510475,0.004350175221395518,0.012839597175077886,-86.24112878723597,4265446734.8523345,4268951593.423933,0.2406149359326741,0.1341326169295889,0.5466265293355234,0.4645310199638561,1.2492608938903418,normal,0,2025-01-01 00:19:54.100
-47.85125845496762,37.85677708543244,48.234662694326445,-47.85119324488036,0.9325831273555418,94.16400149024248,133.52575937500256,1191941.8682721292,-96.08592114929407,-4.477126581665536,-67.73520325626885,-58.39358722350312,-28.227614644944996,0.48070815808105016,0.877975882898566,6.881202788693719,0.15112517341979578,0.0009056908860772016,0.005142532237269101,-91.65050478679174,2464629759.672388,2479270414.5689135,0.1411188523814095,0.2900837303214828,0.5148575400211908,0.641799869699113,1.2825433881699027,normal,0,2025-01-01 00:19:54.200
-69.8926120233122,9.519793294230896,19.8976789031249,-69.84837329776559,1.921936062077772,118.67124496899451,126.60759097520726,1257072.6752321005,-89.7902909264371,-6.573958172154496,-103.49338712090238,-84.75441256625342,-29.080014886599393,0.6377519568690073,0.8936884145592604,5.398771381989968,0.46701828298657894,0.016703956833949932,-0.014131364191780849,-77.680311694164,4673961583.2756195,4710700954.306004,0.3140065628788508,0.2255392616006515,0.7798512540834468,0.35020564614863064,1.224466048332885,normal,0,2025-01-01 00:19:54.400
-53.86544270309282,30.62792986811126,41.005815477005264,-53.86509820601796,3.0178198394954245,89.87099803580382,84.55151489990712,1882342.8921445634,-94.87125818009808,-6.135765569527338,-97.12932260323316,-74.74147615034059,-26.293824582611975,0.9452891517038366,0.8358217285648186,3.2316608287442876,0.2769139911991063,-0.006797421116502635,-0.007589887335771043,-82.6439553197556,3713087439.661288,3734644955.3269486,0.3969378265632942,0.12562837204096788,0.8666989845055365,0.3900105327306714,1.3516193242668921,normal,0,2025-01-01 00:19:54.500
-65.98025737948804,22.375134283320094,32.7530198922141,-65.97795399123547,2.011848382031564,188.86079306733967,31.36885449751021,5073661.30008119,-98.73327727170214,-8.833934671686182,-79.15527996046319,-75.72378489413886,-33.83173724272643,0.7099653312835978,0.9021239187673332,5.218716761215186,0.3404302276778175,-0.0019392953234778154,0.003082295800564916,-83.68323328604374,3615719585.841855,3647058157.790426,0.19221586464651488,0.42770551710342053,0.48339054879376114,0.47858839213387916,1.4689339373904335,normal,0,2025-01-01 00:19:54.700
-58.41696939424233,25.404193183743388,35.78207879263739,-58.41582251131814,3.048903602918757,78.65124948976539,81.9393550768056,1942350.4486057027,-94.19904818687972,-7.032897979205075,-83.77645307403802,-66.49304063967767,-32.83813839898093,0.8297010031795211,0.9297599710922474,3.375989720304845,0.29560836234228227,0.0018615881935853148,-0.004276170816800777,-84.47912807724862,5474260691.7561455,5507823264.7327585,0.39745018608907257,0.22305093951608918,0.5586353362759549,0.49611570372666147,1.4907196902659279,normal,0,2025-01-01 00:19:55.100
-64.82635149617502,14.563735778334378,24.94162138722838,-64.81245430193775,5.162919086565664,91.52220054257442,201.0731211473004,791527.6899457037,-89.7679728834034,-3.4410992230930115,-90.35687774086666,-85.08516020346188,-25.94153460313593,0.7864482339645991,0.9052751048079326,6.905383564421239,0.48215946531608966,-0.011668505945181349,-0.0037915245952635486,-83.0009324901428,3594484998.896221,3613945569.247343,0.15315835715618156,0.16354201044959962,0.42661705873661115,0.352356986346536,1.463676864397112,normal,0,2025-01-01 00:19:55.300
-74.09064651290052,10.533445336809566,20.91133094570357,-74.0555796678209,1.3346531415552056,32.409092433605935,87.1865661152469,1825452.5918765694,-95.00197745860409,-6.43900383545241,-93.29909065653736,-74.50908104368625,-34.362942693090325,0.7215174658077557,0.7499587991779632,5.300315638452576,0.1642899724284765,-0.007828182802713073,0.012169752276369383,-80.7914114726889,4608036738.1251,4618956048.072771,0.19775754505236343,0.18911660661674912,0.5996732263528526,0.6716700858946527,1.2277746794770075,normal,0,2025-01-01 00:19:55.400
-48.33148015845195,37.32644506188683,47.704330670780834,-48.33140647880092,3.6621182726073593,41.24632146691341,201.61973114868323,789381.7841396063,-96.03581082923279,-6.212305027943797,-102.68006771831736,-80.72699991950563,-33.138277362480004,0.605922372586281,0.7147704194409951,3.779496272450733,0.17831542609224524,0.0023615395366914913,-0.011580952560163973,-83.19133239226994,5299706224.790371,5317148323.458887,0.06208088821882295,0.24174752662767923,0.8067886969087719,0.4888087715011229,1.753050054972244,normal,0,2025-01-01 00:19:55.500
-59.77266190137498,22.37750478315356,32.755390392047566,-59.77035976969952,13.626512891692682,112.39161223688858,63.56089428843245,2503975.8309514564,-92.52805229342255,-6.381958777096608,-102.32148681551462,-91.94614069462999,-40.639571694925635,0.5300830107675989,0.9082308860401709,6.684240452546701,0.3344348926163236,0.0007409601735380057,-0.002835851084057952,-85.87649207086592,3762254515.3244433,3793818834.4518976,0.20797288140634201,0.11274493556686815,0.4761502504235808,0.4918921112428863,1.2299906206972977,normal,0,2025-01-01 00:19:55.700
-71.76325179511889,7.29644333354304,17.674328942437043,-71.689687343413,6.624341156558009,2.754041256592564,134.0493095119278,1187286.5565020582,-89.43758073755593,-8.619673349130968,-68.89512805082904,-62.65354130874113,-29.098977454604423,0.5235618501094231,0.8223878784959592,4.59176363773002,0.46295980275195103,0.00806054948591823,-0.009417476747926338,-81.06528222017499,3703068147.5965304,3726558064.727141,0.42620139451617634,0.16655223786376094,0.6300253722142737,0.594275356125676,1.5816518079049295,normal,0,2025-01-01 00:19:55.900
-70.15445630778888,9.145248146937208,19.52313375583121,-70.10625501990339,3.5133377175358085,77.72874826843609,33.81832970209808,4706173.9741103,-89.67759006362009,-7.574021293952059,-104.37989484445049,-62.67397382071998,-29.662911270960905,0.4492012924875162,0.9040583764742389,4.679701359088115,0.40602623152262873,-0.00657825642193631,-0.0011891265347200488,-81.74849278568658,4209208435.782734,4250371261.354424,0.8605642910616466,0.2641309976311437,0.7896159147043385,0.4730129030909501,1.5354431185106776,normal,0,2025-01-01 00:19:56.100
-46.37352780907374,36.047972791341884,46.42585840023589,-46.37342890970346,4.349626501298771,7.12198563273035,25.343874512792905,6279818.936585967,-92.79938620930963,-7.269695545142753,-71.69205227659948,-52.16706041289058,-24.098623176062873,0.5638126885688874,0.8681000138754766,3.7476455593282814,0.22304315535786984,0.016257494543967757,0.013547710568390475,-90.28832071070848,4331815898.372901,4339821079.210421,0.6702070686696284,0.3224058820596104,0.6066922060627442,0.4328484156776327,1.282699189052349,normal,0,2025-01-01 00:19:56.200
-47.32334581691097,39.03850315242025,49.41638876131425,-47.32329614133042,3.376967071294762,122.84432229695139,64.96709129771074,2449777.878504213,-96.73973457822522,-8.081606707302063,-94.02683760957453,-79.05083149315135,-38.74976341849165,0.7125400916304743,0.9164218959852061,4.392606162348784,0.2848442130994083,0.005124148866249766,-0.003986408112360359,-86.68473790782868,2707976201.340104,2716642889.5770683,0.6798061117386884,0.33410402382489124,0.7302803439172396,0.5691145239411495,1.3908270961860656,normal,0,2025-01-01 00:19:56.300
-57.726099041216806,27.895525483990447,38.27341109288445,-57.72545277584178,3.2606292367122798,27.5748822236759,27.53385944476432,5780335.423414798,-95.99951013410126,-5.6813093073104985,-70.2782815380798,-79.72657820460813,-27.14203910321083,0.4629390005858982,0.7403644839101213,5.42187259805182,0.2022645138057695,0.006925074835751533,-0.008610124209556307,-81.39399109454465,5690003378.5695915,5694122954.551586,1.2787163982825802,0.12182116977859217,0.7136075741239571,0.3545113509800883,1.512790472139963,normal,0,2025-01-01 00:19:56.400
-50.26476698105776,32.53039228997643,42.90827789887044,-50.26454467801547,6.417820993619787,39.23825480398694,5.356512252984215,29712420.241963804,-93.1730448799282,-9.07694566263624,-92.37156126716062,-45.02943086003066,-21.173541388601233,0.5088580519559156,0.7845742608185862,4.193198815577926,0.3900389674758309,-0.005292373673397552,-0.009674271498109186,-87.40119592128465,3241387547.048478,3281066488.5638666,0.0759377824794011,0.35057821949088297,0.5525869772031583,0.4118259035351772,1.6743481792158983,normal,0,2025-01-01 00:19:56.800
-66.33661468921026,17.098659533334498,27.476545142228503,-66.32885683084555,0.590672120791309,64.74729553575938,77.97035765264005,2041223.7147985739,-93.81315983143877,-4.8488262267592175,-90.40585315506712,-66.61095048201932,-31.603619560830275,0.6215881855252974,0.7218215251427909,5.86757731605845,0.206085463260901,-0.009554218309984062,0.013111753388778062,-86.5313392979838,2526730488.4729533,2570129849.455456,1.0017178715878594,0.16014178918863725,0.8463803249790225,0.35297093019221765,1.2140730809691755,normal,0,2025-01-01 00:19:56.900
-51.78119867049582,31.591159104738786,41.96904471363279,-51.780922697847494,21.647786834935594,43.196505701752244,93.43894789742602,1703304.1004122822,-93.75024338412861,-1.1694076288556772,-83.83478974312114,-65.45863566903856,-27.875825731552833,0.8518883102413672,0.8405476124665494,6.070452880993644,0.03982021891645155,0.002647239441400148,0.015204370707194817,-80.9709463626255,4026100471.884664,4045916223.6602173,0.11549439613205648,0.2067228236537591,0.512819319220875,0.4798337439310346,1.7497528035669223,normal,0,2025-01-01 00:19:57.000
-20.505728302382703,69.06421547567251,79.44210108456652,-20.50572825300008,3.680822051069584,97.41763138098993,162.1169751711577,981729.0442525519,-99.94782938694922,-7.505206415066997,-92.68979200478508,-57.62076355650035,-21.87708889600526,0.6033214768234061,0.8512208653511991,6.256837354044438,0.39901830603565847,0.011002514361502324,0.0014004008525756737,-83.38909364550679,4639470492.15354,4642270433.659186,0.2969168180751324,0.41716850693716045,0.8757669743605525,0.39031292458556655,1.608578141858037,normal,0,2025-01-01 00:19:57.200
-16.026714377569927,68.05934191096524,78.43722751985925,-16.026714315331077,3.4754785836611073,13.303650172795187,37.82912615889023,4207206.43726771,-94.46394189742918,-5.0472226349380405,-83.78127672986218,-48.1070261782749,-24.805378505184375,0.7633158251449519,0.8930179320555585,4.64188622669221,0.25613123517582265,-0.011276203376600973,0.0020156213660528434,-84.50952706055396,2918777080.528129,2940837335.1082416,0.07361784463148956,0.41914211133525814,0.6420953545639033,0.42716451696867774,1.7332496173596916,normal,0,2025-01-01 00:19:57.600
-45.779324367090375,40.902929487844524,51.28081509673853,-45.779292029981804,2.4981857392902325,18.552699583129034,201.12340928204094,791329.7793630174,-97.0601394638289,-5.497314525396005,-101.53516429723511,-75.95857932146765,-30.140505948139026,0.6735202040847379,0.7299364567817439,3.6681410227890234,0.1887480979808332,-0.017648485257159032,-0.011931402584971978,-85.49051458238277,4075528374.6516147,4079980185.887749,0.0870986353688763,0.45106955786605674,0.8639947414464377,0.564463467998215,1.6240466964621192,normal,0,2025-01-01 00:19:57.900
-40.94253351482686,44.743618903596115,55.12150451249012,-40.942520160155894,3.738107341186441,50.94283985812548,87.0185586662843,1828977.008252385,-96.06403802731698,-9.086462542963295,-75.45534298473288,-79.69266701807892,-31.974810360560134,0.517472378106776,0.858187242101032,3.9290876020273675,0.18437635124665877,0.0080770552506273,0.002747609404198862,-87.6391796220867,3709470307.5964284,3713552186.883847,0.0944416252745218,0.1711835232470992,0.5066375236709951,0.5839722850036437,1.571023147344113,normal,0,2025-01-01 00:19:58.200
-35.10203836262421,46.72094234132744,57.09882795022144,-35.10202989227934,2.6963662808990363,93.90285870290448,250.9120130501894,634305.7917281144,-92.20086631284565,-1.2818530807432225,-100.84052558340089,-55.344853741456404,-36.097976788434806,0.7723061304299585,0.7781230090063791,6.4772156416288365,0.1577632146430602,-0.007963957017758594,-0.013974156001934617,-81.91519993764035,3533970144.3195996,3571990090.5636415,1.7494927418340245,0.29003854372770854,0.8549990683677352,0.34283424488363345,1.6227885570277638,normal,0,2025-01-01 00:19:58.400
-75.86830795221543,10.50375307087417,20.881638679768173,-75.83300151252685,1.6504636302339453,68.59265613583894,24.967507917761672,6374482.532102207,-96.7499466319836,-7.889257194749239,-93.959638784469,-55.31856167781554,-27.626547178172082,0.6180113019909894,0.8033731906869428,6.990604273167849,0.3485880783935309,-0.0044768003106940655,0.010765960275191208,-83.16551436602948,5738330909.732009,5781157834.745844,0.29368374915406464,0.49021096907372885,0.48183065195209074,0.4435794029376975,1.5805852041175887,normal,0,2025-01-01 00:19:58.500
-50.84617702491944,31.37881687400572,41.756702482899726,-50.8458872241242,20.756107624842684,98.04338513505984,197.38864832406028,806302.4112237941,-92.60287950781917,-7.889776053522877,-76.06197562508973,-48.24449439375111,-24.27622548987739,0.9351419222347637,0.7629173704830957,4.075528427528474,0.061389162139697764,-0.002578956264931262,-0.0035909446102713894,-86.43389002182074,2592147543.827129,2618178178.152857,1.564322171842541,0.1751374515661004,0.7581799021425943,0.35527660108859926,1.5202127515498849,normal,0,2025-01-01 00:19:58.600
-30.156681714391542,50.23976755782901,60.61765316672302,-30.156677947190428,2.657764077678028,17.93659219328429,101.28841958862685,1571304.4367587902,-90.77433488111456,-2.216937346018413,-78.34955686877277,-84.38062402428916,-23.839443705147783,0.8822628065805358,0.7694174045898526,6.612823684009502,0.38284803656542954,0.006438955526199587,-0.004952237829892424,-79.98887790442205,5757076395.426743,5764907869.37046,0.5339525338288854,0.2807003465952032,0.4125535094061228,0.44626846633651795,1.7185950412832336,normal,0,2025-01-01 00:19:58.700
-59.57617023500728,20.913272642653027,31.29115825154703,-59.57294540196885,2.9879646030351665,41.909866878703795,258.48116679077253,615731.2931844015,-90.86732848655431,-8.0134167663777,-75.90095240991761,-84.38877827305606,-36.375572592000125,0.5227526121483679,0.7689693209100601,6.932474615423023,0.43243058658083017,0.0013860692278419324,0.007637459882114145,-96.98222674643077,3649528990.3030324,3654639456.7527733,0.6764986920833849,0.3309254349212788,0.7104630546167511,0.3813095039441756,1.4914710384391507,normal,0,2025-01-01 00:19:58.800
-8.775032486695382,78.38193981667416,88.75982542556817,-8.77503248091706,2.9881699694400656,103.37356385474872,154.86981624067883,1027669.2189300277,-97.53485791226355,-7.357444645702478,-75.02661108683833,-54.5715346549471,-31.46170682362324,0.9250138323059927,0.8573959190265557,5.425432045968201,0.41334546130435806,-0.0011278574180543792,-0.009336264813377043,-81.98966451616431,4499500580.5452585,4505123103.609754,1.54909315229379,0.13137275111368596,0.6960880381866631,0.591191332684535,1.338356079116225,normal,0,2025-01-01 00:19:58.900
-23.431929800391547,66.88084926132102,77.25873487021502,-23.431929718750077,6.201663830982096,72.34040247759333,569.4239611295874,279501.66125108924,-100.69066467060657,-6.954450814986659,-101.12714748578443,-56.13883144674554,-37.41085616711268,0.9234014581734891,0.8283346153480073,5.323525276063519,0.3271669181488871,0.009413372714811056,-0.007060234491009482,-87.65338825198216,4826057157.772326,4828779897.042308,0.37934722297017115,0.4692497020906531,0.8386165978303752,0.6215305658367503,1.7669929199141072,normal,0,2025-01-01 00:19:59.200
-30.472133589201807,54.571510401582856,64.94939601047686,-30.472132199746312,12.876629868353042,133.75969241257616,113.48938962967715,1402377.2936943946,-95.42152959967866,-7.816502714568609,-75.18475546272323,-79.78411897407861,-26.60169609448709,0.9271222647387327,0.9086507207300132,6.417487430906007,0.49218338669426936,-0.016590703693735165,-0.005286790850999368,-91.526079864016,2422268757.1995664,2431473652.0035343,0.14829001557256397,0.16928308795955455,0.8318513436483779,0.30379794686024403,1.7180577090860814,normal,0,2025-01-01 00:19:59.300
-51.88510913698677,31.96153296086858,42.339418569762586,-51.88485572346551,23.8467548067257,43.553909742610806,389.3966713371194,408721.88903255225,-94.22452770674936,-8.287420499608004,-92.16268090724853,-65.9752775574482,-23.150793890733894,0.49565836314449496,0.8870314828312929,6.020867565332347,0.21671768223815266,-0.010916933832315106,-0.0035980111874392914,-74.8290757715527,2846531307.9563937,2855010041.515912,0.4829072789543957,0.23411697724007535,0.8676422082618469,0.38341388530220377,1.5095966459658636,normal,0,2025-01-01 00:19:59.400
-62.323485454606256,19.05091247237644,29.428798081270443,-62.318534864721116,5.752215710224336,85.02687525161748,230.30512654369176,691061.2259501816,-91.7522835358767,-5.471947807265259,-101.82644131247957,-69.23325300403401,-27.984715050989134,0.5134390344064286,0.9011238974739543,5.683487368540753,0.3224971573532932,-0.012659184174761003,-0.02415089396776053,-82.55943764379289,3662838967.0635214,3701202925.86774,0.13283173020716363,0.4627963763035875,0.8967472062723366,0.5286528890863372,1.559868054825105,normal,0,2025-01-01 00:19:59.500
-43.30963892042825,40.91826835929063,51.29615396818463,-43.30960669732942,2.01592600892216,104.62615937741609,25.076613220115206,6346747.931823154,-94.60579288861288,-3.6946726079964485,-119.75935405398,-65.5046228069062,-46.12861103387832,0.6638287350233545,0.932632340623791,5.300842546408225,0.2762486776452968,0.003053722910258815,-0.008926516470394559,-85.75735570635763,4348400578.744098,4357497522.384096,0.4301415327587556,0.36178843502818747,0.6684163611860603,0.42113665364109,1.6903325061227383,normal,0,2025-01-01 00:19:59.800
-71.89986557475748,15.451266987755846,25.82915259664985,-71.88853368517924,7.401801747846298,53.319691690982715,53.98592491592171,2948082.1777114137,-97.72901817140733,-6.317939514232588,-105.51558725231749,-62.257126507114734,-29.403297804904494,0.461466465365927,0.8389118840644096,6.840814310866835,0.252580641537168,-0.013316860803639273,0.004625365217309699,-80.09625540019323,3847620120.2532988,3855086228.0271816,0.7218394161376029,0.4319562943860634,0.5128437791717698,0.3539999193107507,1.5565632149811095,normal,0,2025-01-01 00:20:00.200
-48.539832551641936,39.95350296833266,50.33138857722666,-48.53979231298824,2.4627523770012267,80.32716727392402,520.7284089290108,305639.06320999743,-98.8712211288686,-9.856507451052344,-75.488506800969,-54.79437760027175,-30.837609445111624,0.5368296586102361,0.7822531539774804,4.22799270430193,0.22317424580729991,0.02468483243519622,-0.001437337200913863,-80.03663448737225,4274966674.1483607,4278284957.910221,0.5322719647475934,0.3176019252185088,0.4707855285451445,0.5906502479070179,1.5079332923056619,normal,0,2025-01-01 00:20:00.300
-54.8153878150751,28.295672390547665,38.67355799944167,-54.81479843012528,2.9860822056329894,81.01996915086868,25.560207974911737,6226668.54855452,-93.48894581451677,-5.468587836837522,-104.33686960978935,-58.35132578756451,-41.834567746775974,0.6034684069964088,0.7978047329141511,6.4560452752100925,0.36025778853885415,-0.0054287472117457115,-0.0011471955532041621,-82.41452351994417,4591308390.597591,4602616845.096332,0.03208973031614755,0.41727143901921326,0.6897481202748224,0.36140039041552496,1.581679850304944,normal,0,2025-01-01 00:20:00.500
-14.831202353009575,64.33077801874916,74.70866362764316,-14.831202206144699,6.220240677309581,27.40994214735657,90.85970284291223,1751655.9939345068,-89.53986598065273,-0.9215911012346306,-81.17036303466631,-90.61306057101231,-30.626368301243772,0.6143244809079086,0.8997646045193542,3.378078550237804,0.3275124929011208,-0.01491955497688333,-0.0044919870314005005,-82.93384103417195,2745771716.6472993,2764789507.4084964,0.19974027482565843,0.36117314235925413,0.44923643569323585,0.5232351136299265,1.7555262810613905,normal,0,2025-01-01 00:20:00.700
-49.121112469117286,33.849656865639794,44.2275424745338,-49.120948401881755,3.7943352214488684,122.32925608146748,45.297559019812944,3513543.478629427,-93.34865494365108,-9.270576973055947,-90.23788701924943,-70.44723076855979,-31.68866526060676,0.8189083069766712,0.7398326127444721,4.6443439893906575,0.4093387652877776,-0.0090040002522986,0.0034266896244712704,-85.54693901354497,5301508872.000555,5323254249.079148,0.5087629565536541,0.2980227856134102,0.6451398494472523,0.4268096074035077,1.400596216307261,normal,0,2025-01-01 00:20:00.900
-43.18256090843876,41.429497367079236,51.80738297597324,-43.18253226371876,7.564422478091343,9.353218361434365,139.7892659927161,1138534.7935097413,-94.989943884412,-3.5800444198624737,-91.53432079619219,-77.019799597222,-33.5975270700104,0.4030264325962557,0.7614999825634519,5.494278660078032,0.15637818022845032,0.021652832796321575,0.003614222750844153,-92.7918138385456,4393058560.030209,4432835265.095157,0.18565017198561723,0.351697389401734,0.5963055618641828,0.48447720591039156,1.4925147464078812,normal,0,2025-01-01 00:20:01.500
-53.7714592554034,27.865797003651295,38.2436826125453,-53.77080855134646,2.340101665760722,159.49384535881774,236.6912617912013,672415.7955281632,-92.0151418679487,-2.418525579995415,-94.35141941275924,-62.12343476187152,-26.604571784031812,0.5657941094087058,0.9199692041022003,6.716541652315939,0.27559347595250866,-0.016842642995870898,0.004657233288674686,-78.61362714850533,2985568597.137448,2998854699.8765435,0.3125680125596301,0.2413494334391147,0.5237253225062997,0.5751492486042297,1.515013080684508,normal,0,2025-01-01 00:20:02.100
-22.947854297934835,61.22462190451317,71.60250751340718,-22.9478539976499,6.026295048997317,75.27682411057525,3.8662193266145444,41165523.64122068,-94.55036181134201,-4.230404502620052,-75.70639394070496,-49.82843332658583,-27.26632719341864,0.9472464831941962,0.8383486398568715,6.657713740665382,0.31535159619356884,-0.0060610045322338,0.0035849028012766397,-86.94287168174273,2822611136.655309,2848020903.255483,0.633915497655158,0.10680866799960378,0.6535007113577839,0.4782600610856407,1.449009291953709,normal,0,2025-01-01 00:20:02.200
-46.93882272524232,36.91157599578372,47.289461604677726,-46.9387416601097,5.822698447699244,84.64470104354484,330.48119231265673,481585.4783691424,-94.22828432992004,-0.9930210935455999,-98.4246412315084,-71.25894783685078,-33.1559910299637,0.8058418550427413,0.8683110756176122,6.394431943113471,0.08233133282979845,0.008920046557182083,-0.007744327958684203,-85.71141091396035,2653089625.732211,2697614463.236043,0.39390164092515634,0.17433095318757158,0.48582883197964116,0.46299676903987186,1.7206729977782382,normal,0,2025-01-01 00:20:02.400
-42.30990645780753,42.82277441731476,53.200660026208766,-42.30988567437531,3.8297725222042325,21.341834222609812,241.05766409908574,660235.979995539,-95.5105664840163,-1.6997304171542185,-92.32826776440642,-68.42914674445993,-16.642914023059724,0.6939752845476339,0.8408560883499795,4.689358513477958,0.24656215332746545,-0.000561875725572844,0.011266263119538846,-84.44496987793089,5240292517.688917,5245236376.177623,1.3389120087837254,0.34748577331644437,0.7635422709866937,0.5893150236946684,1.2606150851492988,normal,0,2025-01-01 00:20:02.600
-55.08457034463188,36.653648025805374,47.03153363469938,-55.08448431924259,8.762855077989155,114.00376056990822,147.11105400074948,1081869.3685049969,-102.11610397933126,-1.37709578610694,-101.41337543869372,-54.16790569095875,-30.26377635013518,0.38187143960166015,0.8630701459676023,5.664194696794173,0.20830009176614464,-0.0013037770537388258,0.028701451094540104,-86.20693250789012,5135076609.981187,5146652003.712788,0.13720208822592017,0.3202811201820477,0.6885897382010071,0.5971202055367875,1.736705048411777,normal,0,2025-01-01 00:20:02.800
-83.47537866706065,0.33441265710291823,10.712298265996921,-83.12158917463505,11.450497509720295,56.8049845565802,102.41918826586627,1553956.3023947307,-94.18767693305757,-7.672603916751764,-114.59184469816788,-89.40025274689333,-42.75755894128389,0.355655581290158,0.7757568925204514,4.500563507803978,0.15204099372305077,0.014523673923758192,-0.0074029245649485835,-89.45337829337497,5068172196.2224655,5110851312.721176,0.4530387675385931,0.46058388521757854,0.5084372219184565,0.6481019382452144,1.473690818851388,normal,0,2025-01-01 00:20:02.900
-60.60789618652812,22.671977638219275,33.04986324711328,-60.6057449388244,14.0966202608041,80.59286808545826,77.92726653897853,2042352.4417129075,-93.6577594336414,-1.283099822567986,-90.15753569965534,-71.06549795554564,-26.222697097801948,0.8834907793912394,0.9003611944625657,3.445313595329716,0.13350904930594398,0.017535785237855046,-0.009989270430752699,-89.8538158063507,4083435997.6191044,4125986834.576992,0.2653805854564225,0.3405192905997316,0.493690335218506,0.43837976671307655,1.4740508566408355,normal,0,2025-01-01 00:20:03.100
