f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,label
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,-27.5,1.0,27.0,9.7,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,-27.6,1.0,27.0,4.9,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1,-27.5,1.0,27.0,4.9,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.6,-13.2,1.0,27.0,4.9,normal
1.0,4601.0,15.0,1.0,26.0,3.6,2.0,0.0,0.0,0.0,27.5,-27.5,1.0,27.0,4.9,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,-13.2,1.0,27.0,4.9,normal
1.0,4601.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4,-27.5,1.0,27.0,4.9,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,-27.4,1.0,27.0,9.7,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,26.0,3.6,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,26.0,3.6,2.0,0.0,0.0,0.0,27.6,-27.3,1.0,27.0,4.9,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.5,-13.2,1.0,27.0,4.9,normal
1.0,4601.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7,-27.3,1.0,27.0,4.9,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,26.0,9.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,26.0,5.4,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.7,-13.1,1.0,27.0,4.9,normal
1.0,4601.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1,-27.2,1.0,27.0,4.9,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,26.0,3.6,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4,-13.1,1.0,27.0,4.9,normal
1.0,4601.0,15.0,1.0,26.0,7.2,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.1,-13.1,1.0,27.0,4.9,normal
1.0,4601.0,15.0,1.0,26.0,6.2,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,24.0,3.3,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,26.0,7.1,4.0,0.0,0.0,0.0,28.7,-26.2,1.0,27.0,4.9,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,26.0,7.2,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.1,-12.9,1.0,27.0,9.7,normal
1.0,4601.0,15.0,1.0,26.0,2.7,2.0,0.0,0.0,0.0,27.8,-27.1,1.0,27.0,4.9,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,26.0,3.6,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,25.0,26.0,655.0,7.0,1.0,574.0,29.3,-24.9,1.0,27.0,263.0,normal
1.0,4602.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,26.0,57.0,1392.0,8.0,0.0,568.0,29.6,-24.6,1.0,27.0,403.0,normal
1.0,4602.0,15.0,1.0,22.0,4.6,3.0,0.0,0.0,0.0,38.1,-12.6,1.0,27.0,15.0,normal
1.0,4601.0,15.0,1.0,26.0,42.0,1032.0,9.0,0.0,528.0,29.6,-24.9,1.0,27.0,298.0,normal
1.0,4602.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,26.0,32.0,779.0,6.0,0.0,3.0,28.2,-24.7,1.0,27.0,353.0,normal
1.0,4602.0,15.0,1.0,23.0,23.0,625.0,0.0,0.0,127.0,35.8,-10.3,1.0,27.0,395.0,normal
1.0,4601.0,15.0,1.0,26.0,21.0,523.0,2.0,0.0,766.0,27.7,-24.6,1.0,27.0,245.0,normal
1.0,4602.0,15.0,1.0,24.0,28.0,822.0,5.0,0.0,247.0,35.7,-10.2,1.0,27.0,380.0,normal
1.0,4601.0,15.0,1.0,25.0,34.0,840.0,14.0,1.0,338.0,28.1,-24.7,1.0,27.0,326.0,normal
1.0,4602.0,15.0,1.0,24.0,20.0,551.0,10.0,1.0,224.0,36.1,-9.9,1.0,27.0,395.0,normal
1.0,4601.0,15.0,1.0,25.0,21.0,542.0,4.0,0.0,757.0,27.2,-24.9,1.0,27.0,304.0,normal
1.0,4602.0,15.0,1.0,24.0,28.0,816.0,7.0,0.0,329.0,36.1,-9.8,1.0,27.0,339.0,normal
1.0,4601.0,15.0,1.0,26.0,29.0,738.0,1.0,0.0,733.0,27.4,-25.7,1.0,27.0,276.0,normal
1.0,4602.0,15.0,1.0,24.0,24.0,675.0,5.0,0.0,67.5,36.0,-10.8,1.0,27.0,347.0,normal
1.0,4601.0,15.0,1.0,26.0,20.0,490.0,0.0,0.0,595.0,26.7,-25.8,1.0,27.0,245.0,normal
1.0,4602.0,15.0,1.0,25.0,29.0,855.0,3.0,0.0,82.7,36.2,-10.8,1.0,27.0,339.0,normal
1.0,4601.0,15.0,1.0,26.0,37.0,891.0,3.0,0.0,506.0,27.8,-25.9,1.0,27.0,312.0,normal
1.0,4602.0,15.0,1.0,25.0,19.0,531.0,4.0,0.0,19.5,36.1,-11.1,1.0,27.0,314.0,normal
1.0,4601.0,15.0,1.0,26.0,25.0,616.0,5.0,0.0,798.0,27.0,-25.7,1.0,26.0,289.0,normal
1.0,4602.0,15.0,1.0,25.0,29.0,766.0,7.0,0.0,115.0,35.9,-10.6,1.0,27.0,332.0,normal
1.0,4601.0,15.0,1.0,27.0,29.0,696.0,1.0,0.0,496.0,26.4,-26.4,1.0,26.0,264.0,normal
1.0,4602.0,15.0,1.0,26.0,27.0,697.0,6.0,0.0,322.0,35.4,-11.1,1.0,27.0,339.0,normal
1.0,4601.0,15.0,1.0,26.0,32.0,784.0,6.0,0.0,3.0,26.3,-25.8,1.0,26.0,267.0,normal
1.0,4602.0,15.0,1.0,25.0,24.0,612.0,9.0,1.0,8.65,35.7,-10.3,1.0,27.0,327.0,normal
1.0,4601.0,15.0,1.0,27.0,2.0,62.0,1.0,1.0,0.0,26.6,-25.7,1.0,26.0,35.0,normal
1.0,4602.0,15.0,1.0,25.0,30.0,1144.0,8.0,0.0,5.63,35.6,-11.5,1.0,27.0,339.0,normal
1.0,4601.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6,-27.1,1.0,26.0,4.7,normal
1.0,4602.0,15.0,1.0,24.0,19.0,730.0,9.0,1.0,0.0,35.7,-11.7,1.0,27.0,213.0,normal
1.0,4601.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7,-27.3,1.0,26.0,4.7,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37.7,-12.7,1.0,27.0,4.9,normal
1.0,4601.0,15.0,1.0,25.0,3.5,2.0,0.0,0.0,0.0,27.1,-27.2,1.0,27.0,9.6,normal
1.0,4602.0,14.0,1.0,22.0,1.4,62.0,0.0,0.0,0.0,35.0,-12.3,1.0,27.0,69.0,normal
1.0,4601.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,-27.4,1.0,27.0,4.9,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2,-27.3,1.0,27.0,4.9,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,26.0,3.6,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.1,-12.7,1.0,27.0,4.9,normal
1.0,4601.0,15.0,1.0,26.0,6.3,4.0,0.0,0.0,0.0,27.8,-27.4,1.0,27.0,4.9,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.7,-12.7,1.0,27.0,4.9,normal
1.0,4601.0,15.0,1.0,26.0,7.1,4.0,0.0,0.0,0.0,27.7,-27.5,1.0,27.0,9.7,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,26.0,7.2,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,26.0,11.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1,-27.1,1.0,27.0,4.9,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,-12.9,1.0,27.0,4.9,normal
1.0,4601.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,26.0,3.6,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7,-26.9,1.0,27.0,9.7,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.9,-11.4,1.0,27.0,4.9,normal
1.0,4601.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.2,-13.0,1.0,27.0,4.9,normal
1.0,4601.0,15.0,1.0,24.0,3.3,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,-12.8,1.0,27.0,9.7,normal
1.0,4601.0,15.0,1.0,26.0,11.0,6.0,0.0,0.0,0.0,28.4,-27.2,1.0,27.0,9.7,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,26.0,1.8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,26.0,5.4,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,-12.8,1.0,27.0,4.9,normal
1.0,4601.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.8,-12.9,1.0,27.0,9.7,normal
1.0,4601.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,-27.1,1.0,27.0,4.9,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,26.0,9.9,6.0,0.0,0.0,0.0,27.8,-26.9,1.0,27.0,4.9,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,26.0,29.0,910.0,4.0,0.0,11.3,28.0,-26.4,1.0,27.0,287.0,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,26.0,45.0,1387.0,4.0,0.0,14.1,28.4,-26.4,1.0,27.0,339.0,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.5,-12.9,1.0,27.0,4.9,normal
1.0,4601.0,15.0,1.0,26.0,35.0,1072.0,5.0,0.0,12.7,28.5,-26.3,1.0,27.0,305.0,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,26.0,52.0,1391.0,7.0,0.0,349.0,28.9,-25.5,1.0,27.0,339.0,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37.2,-13.0,1.0,27.0,4.9,normal
1.0,4601.0,15.0,1.0,26.0,42.0,1021.0,5.0,0.0,379.0,29.3,-25.2,1.0,27.0,299.0,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,26.0,48.0,1173.0,5.0,0.0,0.0,28.4,-26.3,1.0,27.0,294.0,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,27.0,5.6,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,27.0,5.6,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.9,-12.7,1.0,27.0,4.9,normal
1.0,4601.0,15.0,1.0,27.0,3.7,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,27.0,2.8,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,-12.7,1.0,27.0,4.9,normal
1.0,4601.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.6,-12.7,1.0,27.0,9.7,normal
1.0,4601.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,27.0,7.5,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3,-26.5,1.0,27.0,4.9,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,-26.5,1.0,27.0,4.9,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,27.0,3.7,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,-12.7,1.0,27.0,4.9,normal
1.0,4601.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,14.0,1.0,17.0,1.2,1.0,0.0,0.0,0.0,34.1,-11.9,1.0,27.0,37.0,normal
1.0,4601.0,15.0,1.0,27.0,3.7,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,15.0,1.0,25.0,25.0,962.0,6.0,0.0,5.63,35.5,-12.5,1.0,27.0,302.0,normal
1.0,4601.0,15.0,1.0,27.0,2.8,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,15.0,1.0,25.0,32.0,1208.0,13.0,1.0,8.64,35.4,-12.5,1.0,27.0,339.0,normal
1.0,4601.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,15.0,1.0,25.0,30.0,985.0,6.0,0.0,31.9,35.3,-12.5,1.0,27.0,323.0,normal
1.0,4601.0,15.0,1.0,27.0,7.5,4.0,0.0,0.0,0.0,25.9,-26.5,1.0,27.0,4.9,normal
1.0,4602.0,15.0,1.0,25.0,49.0,1261.0,17.0,1.0,133.0,35.6,-12.5,1.0,27.0,410.0,normal
1.0,4601.0,15.0,1.0,27.0,3.7,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,15.0,1.0,25.0,40.0,1028.0,8.0,0.0,24.0,35.7,-12.5,1.0,27.0,342.0,normal
1.0,4601.0,15.0,1.0,27.0,3.7,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,15.0,1.0,25.0,54.0,1389.0,11.0,0.0,355.0,36.0,-12.5,1.0,27.0,402.0,normal
1.0,4601.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,15.0,1.0,25.0,39.0,1253.0,10.0,0.0,0.0,35.6,-12.4,1.0,27.0,380.0,normal
1.0,4601.0,15.0,1.0,27.0,6.5,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,14.0,1.0,26.0,1.8,1.0,0.0,0.0,0.0,36.4,-12.7,1.0,27.0,4.9,normal
1.0,4601.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,27.0,7.5,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.6,-12.5,1.0,27.0,4.9,normal
1.0,4601.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,27.0,3.7,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,-27.0,1.0,26.0,4.7,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6,-12.7,1.0,27.0,4.9,normal
1.0,4601.0,15.0,1.0,27.0,6.4,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
